119379.659321	119639.995767	119999.825409	120421.194917	121129.965294	
95622.729227	102793.112930	103974.124624	104626.534503	105364.786174	
102636.723040	106738.014917	112839.587703	112923.616171	113574.624262	
98578.963734	98614.670356	104379.566405	104659.773050	106818.267083	
104592.636765	108846.025148	109334.719836	117194.054810	117403.085185	
101009.252575	105060.664711	107038.240409	107211.354269	108517.091326	
104750.225286	106686.295161	107564.982168	108208.959586	109948.894387	
91750.768261	96253.785305	102460.908678	105537.763007	106641.878711	
100920.391655	103589.190706	105649.764602	108493.271888	109190.918698	
111829.116627	115102.974372	117296.262524	120101.796677	121673.650130	
101883.114446	109085.831313	111204.190517	111666.605626	112496.791992	
97160.548503	102187.401874	106351.488143	107866.346330	108101.072760	
101220.099254	103317.924977	108868.574782	110267.784035	112325.569424	
116211.579522	118229.796744	119060.586123	119313.527853	119724.226692	
107885.028700	112878.631513	112962.504218	114966.085281	115842.473471	
102762.760204	102984.103155	104843.455035	104932.196758	107092.013192	
106349.998767	108978.737987	114292.465993	117158.568144	118113.246564	
106774.674685	108392.953836	109665.376258	110128.840839	113459.591309	
113450.726549	113746.483006	117027.475622	117123.919309	119389.646150	
110539.472771	115630.033341	117950.156121	119888.996130	120954.694785	
121726.970072	122032.255329	122307.409880	122940.463931	123899.572087	
102553.648138	102796.134798	105591.332569	106539.020602	109246.652826	
102687.421181	108971.300639	109664.649155	110496.855857	111302.591137	
99837.750712	102837.228948	108715.716037	109878.120421	110528.275280	
102758.493367	104858.261342	105049.167414	107466.693449	107678.243631	
104681.820592	106049.720126	107103.184109	107385.714250	107918.923879	
98333.065563	100729.863603	102225.901799	103546.556539	105266.550871	
90116.031152	92954.210163	95112.499252	95279.901272	97360.270857	
98978.512383	99282.341469	101037.878436	101482.089365	102202.183141	
97546.300569	97560.228221	102192.238822	103025.838326	103915.981133	
83853.769380	95173.169627	95914.602489	96875.119611	98176.711481	
99503.027266	107447.288561	108128.455710	109262.767410	110031.836918	
109547.355216	116650.106149	117024.794068	118317.026212	119536.115039	
103095.624610	103967.524276	105048.644131	107039.865726	107998.705747	
98174.078399	112936.295773	115161.521968	116769.921325	117840.264948	
94719.741147	104116.664903	104418.596495	107059.926034	107737.338139	
94059.962761	105315.187089	106120.057325	106542.861361	107429.901795	
109523.719061	111981.497962	115837.094412	118790.270692	119370.979980	
92557.486587	94798.456883	96109.277068	99455.012986	99810.078130	
105203.511601	107644.587449	108325.771798	109369.934649	112054.933341	
93470.979825	95878.996065	100152.737726	100485.377584	100607.355241	
102480.762410	102921.713270	104240.868734	105806.743169	107479.305635	
100500.968642	105913.880717	108493.483474	108938.148945	112774.733097	
104056.381341	105042.420102	105620.101686	105713.575867	110490.858745	
97140.721691	97540.738199	100041.760841	100270.991118	103177.687387	
114130.975401	114517.321738	115817.184601	119655.685994	119709.790414	
100713.930895	109605.120541	109690.988766	112146.115394	113363.466970	
112038.289296	112572.132452	113028.819825	113457.235913	113993.761231	
101063.531580	103566.489070	107896.146279	109798.607622	111129.812153	
87998.874015	100366.402150	101580.214466	102136.884258	104907.258593	
106311.852841	107989.985513	108935.891738	109148.897539	110684.365791	
92568.530169	94178.585586	97819.183458	98099.319380	98593.916642	
95558.986285	102278.139400	102470.624969	104019.517083	105827.760264	
111647.559062	116236.481044	117400.459079	118097.630216	122536.937197	
106003.477537	106697.322671	108909.578003	110269.391693	110457.993824	
108299.584016	109003.815239	109909.570989	110285.411829	112530.776742	
102943.132126	106995.883845	109261.218362	111153.505577	111503.964482	
93308.448531	104148.290709	106136.475693	108513.517498	111036.613385	
91816.871061	92925.934461	97424.994698	98199.939293	99441.828141	
99711.070806	107057.500110	109746.912900	112381.956738	113176.575392	
91777.127443	98584.928249	99504.325259	99644.550964	100608.384620	
99483.257276	99535.475705	103429.469439	105961.282855	107313.876740	
100591.300847	102487.521898	107590.477346	107802.592321	108341.082962	
82866.471002	91673.823584	97330.555457	97985.458496	99204.908000	
83878.961249	100308.697727	102805.613807	103178.784420	103492.564391	
110367.243179	111195.172616	111458.299635	113459.314580	114656.582517	
101955.638395	106554.521080	109077.265316	111329.068250	111586.496039	
91087.940850	91297.745620	101682.692091	101701.335012	101859.189400	
100332.328464	103172.767708	104164.557403	108558.989945	108585.006946	
93117.344309	103632.748581	105536.136299	106049.932611	106622.559147	
105141.143685	106863.914010	109148.966616	112405.966402	113471.945552	
85556.146605	90512.836344	99406.076520	99524.330788	99559.893842	
82899.157419	98733.895667	103860.717316	106781.127731	108954.729224	
90486.283381	93429.261109	96342.554447	100074.579410	101662.561010	
94801.067807	108970.076912	114410.198508	118272.981996	119689.501212	
101891.692875	102751.550629	104153.036456	104579.508364	106361.776675	
93589.037762	94289.085575	99258.704616	99524.330788	100461.128350	
102671.315483	102727.393662	103408.944592	106233.360517	109328.887527	
85447.171083	101055.068674	103671.430214	104928.680198	104977.595913	
118267.055572	118807.048313	120556.285600	120794.755589	121597.089651	
99978.238258	100532.702029	102272.472938	103293.523729	105365.140512	
109231.768677	111136.464115	116236.962815	117450.574949	117704.008147	
86013.500498	92120.674609	94506.472398	95380.753947	96709.071997	
93271.706828	96125.095124	98272.956100	98753.941000	98788.840627	
97181.432167	97948.919087	99342.469577	103693.048853	104137.804592	
107934.803370	108552.249647	109549.289918	110020.439554	110123.684066	
88407.692036	97152.389660	97540.588101	101937.857479	102961.053087	
93641.828694	94203.062977	98290.612712	102054.790457	102816.602264	
105797.425527	112491.552885	113727.645127	114785.526801	115369.992204	
112668.304199	116785.270216	118129.939196	119474.935630	120005.930348	
92895.421666	98730.725327	99038.620803	106478.870518	107117.913121	
90666.397595	99790.045487	101512.739343	101840.517941	103217.706243	
89901.350095	95490.975928	99069.661978	101448.099941	102385.309137	
90734.302732	97533.108432	97614.515890	98422.689824	100096.900283	
97609.412103	103182.421602	105258.451778	107724.615019	108275.429463	
103966.837515	113483.824824	113587.426259	114595.929732	115276.643400	
100485.401289	100983.635061	107355.746617	108448.192919	109200.905171	
102937.157724	106315.465022	107466.800450	108158.266176	108484.204911	
94725.536432	100707.296697	101551.675826	102616.059408	102792.632761	
103533.148250	107733.674860	109994.951532	112160.009501	113298.119220	
101250.149537	105387.585199	106195.718524	106342.315016	107160.943097	
100489.093082	104933.556426	106974.303392	109721.291502	109935.113830	
97429.599611	101440.281523	101947.629252	102546.524154	103615.487155	
105656.644772	105803.559779	107618.442979	108621.683883	108642.014254	
103176.133477	106215.727069	106659.151418	106774.987177	107402.186733	
104177.317002	108221.751914	112623.508001	113326.067333	113516.901303	
97436.401900	104781.230260	110163.306237	111230.931598	111773.170702	
100126.834698	105973.072855	107145.727653	108627.303914	109042.711222	
104595.187028	106560.352196	110360.319949	111886.269555	112500.307753	
104460.414763	105740.512093	106810.716480	107668.107946	107922.993182	
93699.259911	94594.596982	102559.280796	102854.919656	103500.474571	
91207.758806	103237.007370	105779.176460	107432.340473	107914.042757	
110489.292674	114171.926766	114783.476687	117006.751781	117445.247787	
90289.059056	97970.994348	100890.651800	101408.647466	102785.868916	
99308.182965	101272.309484	104685.541775	104793.756794	107024.458987	
99670.378700	100584.747718	101540.033594	101547.049443	102056.059414	
96054.484113	99384.882825	104018.683905	106811.066326	107312.598424	
105521.933887	110578.839612	111424.776371	112461.321169	115779.271784	
110045.300523	112224.832352	114159.727866	116235.764013	117088.428709	
104131.429506	105770.987918	108150.279880	109673.694634	111186.286608	
100852.828306	105931.111527	105968.439645	107355.362314	107361.181351	
96372.685022	101235.599019	101631.862389	102303.051427	102812.635110	
85071.364210	104811.403039	105810.154922	106249.754990	106335.658787	
100350.791987	111558.259993	112272.300333	112287.057702	113463.718271	
104152.815758	105030.856203	108500.363504	108525.200691	109050.519328	
95029.136091	103372.846329	107156.023553	109418.959751	109643.654914	
101419.100313	108276.131795	109165.369988	109499.291966	111432.796020	
108997.390676	109339.305113	110018.918157	118643.216623	120061.670550	
91595.220546	95801.843099	97880.406031	102270.285248	102352.419765	
93083.229445	94473.249008	103819.807273	104512.166378	106827.521372	
105061.181895	109929.870141	112809.820722	113513.706387	114790.338475	
95048.613752	98227.372778	98850.215433	99045.726403	99441.675928	
101493.615776	107736.002606	110339.307947	111015.050834	113378.942842	
94322.561147	106075.441513	107032.851407	108345.299272	109132.750386	
97451.219815	101579.787391	101753.563213	105343.653266	107899.038672	
99659.092955	100757.754420	108449.212193	108679.240370	111860.089372	
93894.317723	99567.728371	100554.804558	101230.977191	101461.139644	
97387.518333	99483.308160	100900.015130	101290.260281	102960.630475	
102553.537367	107312.982042	107335.463911	109437.720052	110647.199114	
108776.369619	110859.445577	111252.344754	113839.434041	115495.722810	
89101.856603	101155.866932	105246.383785	105413.403117	109176.969338	
96759.753395	98216.579586	99939.670487	101183.104589	102927.432269	
104058.631852	105219.254134	106555.423631	109375.735280	110442.534489	
101534.463864	109596.367305	113278.067787	113829.468356	115952.332337	
99776.701610	100859.024394	103053.290030	107490.549537	110480.083800	
99133.166429	108060.280382	108750.486987	109754.261087	110502.664304	
105373.862708	107817.137793	108556.106632	108881.283535	109067.246052	
93140.190112	98411.975686	105086.945773	106203.034760	108944.238945	
105249.422245	106477.637707	107341.703500	107709.503065	108947.973813	
96893.941639	96907.639593	98724.816861	99201.175771	100343.450632	
94280.081699	95381.238598	104473.064018	105169.098177	106090.850673	
87476.135495	96550.760393	102172.855668	104916.390876	105037.239931	
93713.299953	96815.115832	99099.557084	99522.865136	100871.201867	
95797.968234	101187.060440	101368.817751	105016.181824	107806.127842	
104690.419098	109115.133875	109450.964685	110137.157994	111012.950530	
97707.279627	109242.784754	112535.722910	112975.567489	113149.738306	
85121.295369	107638.326748	111231.318792	112817.071162	113065.516189	
94036.826577	96509.169942	97964.433958	102542.801734	104771.329649	
90830.869178	103109.284235	103199.509891	103618.368364	106314.547859	
104387.755152	105291.306973	107386.760957	109856.256490	110613.432317	
94329.593807	101935.264558	108282.628371	109835.349655	110068.776981	
100456.301862	102152.519956	103197.614500	104135.772339	105696.398969	
97443.618917	99264.537751	99360.532118	100565.951393	100878.633018	
101728.854084	101892.811593	102306.647027	105445.562006	106503.929911	
105630.096918	110597.152852	110636.195067	112521.976395	114223.772583	
95202.663970	101595.348639	101942.869675	102325.647355	104122.306078	
106419.286368	107249.608946	108135.063207	110073.776983	112013.567451	
110069.528254	110792.195491	110977.386170	112512.978611	113815.126072	
97649.122492	104356.814780	110156.542992	113402.571554	113991.532711	
101185.927398	111421.519373	113270.573838	115634.132953	116292.490397	
97965.474612	100308.697727	100704.831381	102464.934728	107442.167424	
100917.147357	111200.745707	111633.518928	112000.785656	115672.099796	
101091.837230	103471.793683	109399.424862	110837.534428	112312.956228	
95910.691050	98253.530654	103660.571670	103704.897964	104715.121641	
90490.119388	103932.581875	104972.421984	105859.486695	107436.093693	
94266.679699	109876.033233	110556.852098	111894.170662	113268.103193	
97701.137813	101770.101040	105596.044588	108051.451681	108131.642639	
90433.817139	92370.982843	101889.303507	106493.228319	107089.106047	
110689.383360	111162.494818	114867.307500	114884.326705	115953.052051	
92425.689806	97823.721305	99897.833124	99949.342063	100370.300474	
96993.443781	97448.823092	98389.713954	99243.952786	103161.606375	
99742.938243	105258.354513	106292.826540	107083.048884	108716.841734	
88889.815618	96617.643678	101517.992757	102119.753091	102444.229512	
96714.312968	98206.940683	98583.639700	99107.635380	100648.132836	
100318.227336	101609.096930	103214.221107	108221.357617	109481.260246	
110891.477771	115169.245062	115901.359409	116338.057734	116589.447727	
101426.533539	106361.744014	107087.272712	108774.836307	112085.045570	
105449.970762	106936.716061	108011.333263	109544.627667	110068.384046	
90382.492524	91894.788522	105705.820286	109688.725434	110352.408086	
104941.590945	106121.103823	107070.731982	107205.323029	108371.449630	
98479.144809	101384.267706	101757.592926	104668.211181	105135.462172	
95950.256997	102650.130684	110187.486343	110943.185020	111551.322071	
92702.369006	102525.423932	105112.329447	105346.984317	107079.058086	
89488.901673	106575.252977	107874.397236	108569.199952	109684.674488	
95862.583165	98476.612069	98564.429946	101889.061833	102683.503652	
97050.859289	98159.170732	104667.054334	105059.678805	106215.255810	
92867.746351	96566.108279	99219.882483	100394.550327	101564.456906	
93738.429615	93905.475778	96436.289695	99101.384901	102236.671622	
98422.824177	101669.566267	102524.377225	104586.553003	105095.654169	
105506.479149	106373.947447	107527.907465	108317.659739	108386.400226	
114563.640485	115202.365595	116224.716238	116377.178015	117736.187581	
104715.007092	105465.275950	105489.629906	111216.355245	113791.317560	
89912.556029	101706.149893	103915.241674	106506.973041	108471.412647	
82731.011366	98381.317081	100867.756984	102961.584571	103354.910421	
85546.914831	86622.877083	96660.307258	98524.166763	98525.722664	
88288.162614	92611.871265	92732.319652	95056.303940	98411.975686	
101664.635053	107636.142920	109444.529344	109690.961454	111412.135022	
102867.094692	105549.252529	105742.927810	107528.103258	108335.976697	
99382.059017	99928.824545	100465.486956	100510.653827	102625.584390	
97762.977842	100891.473095	106777.322319	107485.874465	108015.914755	
101992.521753	102304.998446	106678.743711	107320.669874	109691.398874	
84980.605464	92838.356250	94469.611953	100322.479409	101096.002060	
100938.837433	105113.435383	106093.680953	107438.270031	108612.886747	
98338.813224	109167.779401	111955.647295	113729.813562	114129.052007	
93582.439757	95224.985657	95883.635345	96220.467775	98043.660562	
102262.833795	102355.271157	103395.785567	106492.965331	108284.188448	
102780.146700	104452.218654	105943.793800	107669.297915	108227.208491	
99038.129810	101372.933080	103350.579709	103471.267715	104104.291463	
92842.840962	101935.264558	102463.850540	105415.999699	106427.781462	
99015.027718	100528.156598	105870.162495	105939.168777	107185.516561	
97103.517506	101317.682354	117175.058238	118216.834984	118505.913889	
99099.513743	99931.275214	101309.912059	101398.115462	103472.761253	
99675.357183	106461.774532	109380.086931	109824.961643	109839.590657	
98905.238895	104034.430851	105194.181657	105530.652604	105587.563062	
98978.414228	99713.191185	101078.327691	101304.620776	101345.649157	
104622.523530	106812.799060	108585.595973	108628.100832	110470.087395	
98277.680252	98487.011291	103724.709602	106871.980483	107566.105719	
99568.006454	102333.602278	103604.552834	104269.280828	104976.869028	
101629.382088	107252.277296	111977.940823	113952.182815	114068.327493	
100817.683815	103501.357946	104466.339233	110741.380734	113145.767718	
94836.932080	101462.113820	103473.042187	104595.848385	105812.642270	
97891.199825	99124.943186	99311.150258	101716.483507	102832.297444	
111148.218302	113283.495315	113603.723086	116182.785480	117115.205733	
105842.534995	106214.523933	106278.451733	106684.852477	107647.843323	
103036.349542	106899.431372	109344.728835	110174.719849	110229.900489	
101985.976143	102630.266431	102972.921146	110611.731033	111294.692388	
99771.469551	100192.503102	110285.750805	110837.534428	111145.451334	
101874.184802	103316.968640	106965.460240	107561.345998	107602.238176	
97805.439145	98930.621083	99006.459581	100645.414970	101171.057152	
109588.450386	110311.563285	114065.437527	116538.159090	116725.257688	
103113.868464	104137.212412	106597.184476	107965.124799	112289.033490	
99988.072032	100366.134649	101042.631054	105696.913654	108573.593588	
93723.844235	97197.268711	101746.448547	105225.724410	106279.773659	
97619.949704	105510.514484	106558.448622	108414.345973	111705.669893	
100550.307241	102882.197035	106164.024212	108860.201223	109774.011793	
113905.523269	116009.739849	118981.365100	121861.066555	122876.251092	
101256.260731	106759.572865	107078.383623	107768.188341	110015.901199	
100854.938344	102320.671372	104274.550998	104432.786208	105091.056444	
97346.510562	98386.037636	98542.412503	102238.607576	104232.590059	
118116.926653	118388.831034	119822.101701	119906.412259	120729.675364	
114937.627244	116012.250267	118805.097013	119761.466684	119813.295278	
103665.109715	104948.291433	107367.442975	108454.637386	110060.585025	
94388.173846	100917.372861	106954.678872	107167.117308	107308.218023	
114007.311347	116597.428506	118019.629723	119768.499622	120264.530991	
84754.240291	94714.681715	96596.129856	99539.719317	99993.045286	
97325.183195	97388.461495	98596.777615	101401.786457	104160.730692	
103594.573773	107202.934642	107808.070388	110171.060239	110249.320228	
103297.323864	105519.678422	106436.909999	107625.578136	108866.779390	
106093.614297	107774.555295	114032.455833	114101.859144	115390.294299	
95846.650731	98889.552086	104060.557701	104200.072212	106568.380771	
104185.765885	104533.702690	112855.256342	113159.105707	113392.496395	
92253.668617	96485.677412	96991.053500	102066.630930	103819.389671	
112324.996459	113080.239514	116329.152241	117262.382956	117377.440657	
91943.622058	100428.042976	104648.748672	104956.402383	105259.476969	
95748.988332	96627.217837	103059.897421	103676.407140	104350.367467	
92085.636825	95261.377726	96485.072579	97225.107279	98995.958891	
98201.042096	99894.154595	101712.088895	101892.834557	104204.063536	
96738.914812	98739.797025	100818.876475	101271.621619	104670.730616	
91516.635256	99051.322638	106190.851753	106949.422912	107142.434154	
109384.618259	110899.267087	113460.762280	114044.194507	115455.915781	
96118.223302	96414.812495	98039.423750	98481.094873	100868.492291	
